,id,Total
25954,8699722,12.0
25955,470736,25.0
25956,8624320,32.0
25957,8669723,9.0
25958,8685221,14.0
25959,8609987,28.0
25960,1229835,20.0
25961,4315543,21.0
25962,8681856,18.0
25963,8624382,11.0
25964,8718393,10.0
25965,8536515,37.0
25966,8536407,17.0
25967,4316089,13.0
25968,8669761,39.0
25969,946737,76.0
25970,8669759,10.0
25971,8610302,22.0
25972,8718466,10.0
25973,916720,11.0
25974,8738730,5.0
25975,326686,20.0
25976,5787966,13.0
25977,341521,22.0
25978,8737309,5.0
25979,8609656,29.0
25980,470814,78.0
25981,909503,16.0
25982,8524758,38.0
25983,8718265,8.0
25984,989224,26.0
25985,1232952,12.0
25986,341298,29.0
25987,8624499,12.0
25988,1232510,12.0
25989,132371,73.0
25990,5782732,82.0
25991,8624445,47.0
25992,8624041,10.0
25993,8669887,29.0
25994,1227386,50.0
25995,4317466,27.0
25996,8721880,9.0
25997,8610403,17.0
25998,8624061,46.0
25999,8610412,22.0
26000,4337204,30.0
26001,4337200,18.0
26002,125471,23.0
26003,8719984,20.0
26004,1175320,9.0
26005,8532852,21.0
26006,8672228,27.0
26007,1175184,7.0
26008,8617447,52.0
26009,8531362,32.0
26010,8532777,14.0
26011,1175149,52.0
26012,8720561,12.0
26013,8682938,12.0
26014,8531449,65.0
26015,4417556,18.0
26016,8531129,23.0
26017,8531166,21.0
26018,8698565,20.0
26019,8738339,5.0
26020,8619573,21.0
26021,1172216,45.0
26022,8719949,9.0
26023,8738344,5.0
26024,1176106,6.0
26025,5667292,99.0
26026,4415872,11.0
26027,8619495,59.0
26028,5661832,13.0
26029,8742239,5.0
26030,4417709,7.0
26031,8532857,9.0
26032,8719996,10.0
26033,4417677,18.0
26034,8742279,5.0
26035,8742052,5.0
26036,8720758,15.0
26037,8698641,21.0
26038,8619858,26.0
26039,8698634,11.0
26040,468922,94.0
26041,8672050,34.0
26042,8616675,21.0
26043,8530922,43.0
26044,5675055,14.0
26045,8742072,5.0
26046,8672080,5.0
26047,468046,7.0
26048,8619729,14.0
26049,8616717,40.0
26050,468827,19.0
26051,329052,19.0
26052,8673019,41.0
26053,5670849,11.0
26054,8720552,15.0
26055,8531308,29.0
26056,8719987,9.0
26057,8672232,21.0
26058,4417593,11.0
26059,8742232,5.0
26060,8719955,7.0
26061,4337156,81.0
26062,8747302,5.0
26063,8610756,21.0
26064,8610764,11.0
26065,8721832,5.0
26066,4325745,32.0
26067,8623970,12.0
26068,8610828,46.0
26069,8750325,5.0
26070,8610925,22.0
26071,5769619,29.0
26072,5767172,33.0
26073,8718596,5.0
26074,8699642,20.0
26075,4328238,10.0
26076,8531176,58.0
26077,8670088,13.0
26078,8536158,8.0
26079,8623899,53.0
26080,8718617,6.0
26081,4336949,60.0
26082,8737502,5.0
26083,470655,33.0
26084,4337225,62.0
26085,470420,21.0
26086,4337143,58.0
26087,5760538,38.0
26088,4337154,120.0
26089,8673384,8.0
26090,8670240,24.0
26091,8681953,8.0
26092,4329991,17.0
26093,8698563,13.0
26094,329855,12.0
26095,8738372,5.0
26096,1195097,121.0
26097,4375686,23.0
26098,8699057,5.0
26099,8699558,17.0
26100,8699585,45.0
26101,8526146,54.0
26102,8684901,19.0
26103,8670165,33.0
26104,5766358,29.0
26105,470541,60.0
26106,8721746,9.0
26107,8670173,44.0
26108,8623843,147.0
26109,8536125,17.0
26110,8737475,5.0
26111,5765498,23.0
26112,8670200,18.0
26113,8535987,7.0
26114,4333723,124.0
26115,1168432,29.0
26116,4336918,40.0
26117,4336948,37.0
26118,5685472,26.0
26119,8517508,27.0
26120,8671891,33.0
26121,8517215,21.0
26122,5916587,21.0
26123,8540634,17.0
26124,5916356,23.0
26125,1869415,18.0
26126,5915931,16.0
26127,1022388,34.0
26128,4216826,91.0
26129,8741357,5.0
26130,5914850,56.0
26131,8600046,40.0
26132,5936259,8.0
26133,5936285,23.0
26134,4196779,25.0
26135,8716328,18.0
26136,8516426,14.0
26137,4196580,17.0
26138,8680784,5.0
26139,4196594,24.0
26140,8738977,5.0
26141,8735781,5.0
26142,8680785,31.0
26143,5948249,129.0
26144,5948137,34.0
26145,8686923,29.0
26146,5948129,13.0
26147,352149,8.0
26148,8746648,5.0
26149,876702,16.0
26150,8517832,36.0
26151,8600246,12.0
26152,5912992,40.0
26153,8600126,26.0
26154,1866366,9.0
26155,8629387,36.0
26156,8540628,18.0
26157,8723726,5.0
26158,1866250,19.0
26159,8751300,5.0
26160,8736146,5.0
26161,5913510,42.0
26162,8518269,155.0
26163,5908138,30.0
26164,5907807,41.0
26165,8674307,11.0
26166,5905144,48.0
26167,8518324,42.0
26168,1162956,13.0
26169,434868,8.0
26170,8540631,45.0
26171,8716373,16.0
26172,5919660,36.0
26173,4215791,18.0
26174,4214094,31.0
26175,8665820,54.0
26176,8517911,32.0
26177,8723784,19.0
26178,145311,9.0
26179,505022,63.0
26180,8751331,5.0
26181,8629911,18.0
26182,4206130,22.0
26183,8724044,5.0
26184,8630087,38.0
26185,4206238,8.0
26186,433803,39.0
26187,8724006,6.0
26188,8746624,5.0
26189,8517015,13.0
26190,5942406,80.0
26191,1897244,45.0
26192,8629937,36.0
26193,4207922,115.0
26194,1026158,18.0
26195,8630404,122.0
26196,8735898,5.0
26197,5937522,6.0
26198,872644,9.0
26199,8598721,28.0
26200,8747545,5.0
26201,8715971,11.0
26202,870608,43.0
26203,8724124,17.0
26204,1901865,30.0
26205,5945525,33.0
26206,5945298,35.0
26207,8743152,5.0
26208,1898006,42.0
26209,4207110,47.0
26210,1896365,29.0
26211,5946320,37.0
26212,4197450,19.0
26213,8541429,80.0
26214,8630502,11.0
26215,8598000,8.0
26216,5946366,11.0
26217,8686938,12.0
26218,8630672,15.0
26219,8516169,30.0
26220,8541559,52.0
26221,4193825,10.0
26222,866887,9.0
26223,8735747,5.0
26224,1029276,18.0
26225,8516191,40.0
26226,8715878,17.0
26227,8754036,5.0
26228,8630615,26.0
26229,867002,26.0
26230,5951718,10.0
26231,432816,41.0
26232,867374,49.0
26233,8743183,5.0
26234,5951030,85.0
26235,8541532,17.0
26236,8516613,30.0
26237,8600181,33.0
26238,8716252,12.0
26239,1900778,94.0
26240,8523659,14.0
26241,8700007,33.0
26242,8717777,15.0
26243,8523498,22.0
26244,8625355,17.0
26245,8700011,12.0
26246,8537444,60.0
26247,8751106,5.0
26248,5807840,70.0
26249,8625320,32.0
26250,8625297,31.0
26251,8523464,24.0
26252,8717822,5.0
26253,8608349,35.0
26254,8537629,54.0
26255,1249762,44.0
26256,8625286,40.0
26257,8523697,37.0
26258,5806437,14.0
26259,8537395,109.0
26260,8742759,5.0
26261,8717775,14.0
26262,8700117,24.0
26263,8700113,12.0
26264,4270879,43.0
26265,8625512,155.0
26266,4273977,26.0
26267,8699972,16.0
26268,5813002,12.0
26269,8736073,5.0
26270,8737015,5.0
26271,8668858,17.0
26272,8610206,41.0
26273,4270205,23.0
26274,8741622,5.0
26275,1000410,41.0
26276,8607453,11.0
26277,8700163,18.0
26278,4270278,55.0
26279,4265364,43.0
26280,8607216,51.0
26281,1002741,61.0
26282,4264546,21.0
26283,471269,27.0
26284,8681558,18.0
26285,8681553,28.0
26286,8737018,5.0
26287,8522620,44.0
26288,8522657,71.0
26289,8685544,76.0
26290,8537826,51.0
26291,8537803,23.0
26292,8537798,23.0
26293,8625907,6.0
26294,8537784,19.0
26295,4265633,47.0
26296,8746832,5.0
26297,8625478,101.0
26298,440978,16.0
26299,5811641,6.0
26300,8723913,5.0
26301,8517766,8.0
26302,1887873,20.0
26303,1887353,63.0
26304,5922940,16.0
26305,5922809,46.0
26306,1890130,22.0
26307,4211462,17.0
26308,5930359,32.0
26309,8716114,30.0
26310,8517231,34.0
26311,1895892,34.0
26312,5935184,48.0
26313,8629822,83.0
26314,5811593,21.0
26315,8599070,25.0
26316,8541064,39.0
26317,1892660,75.0
26318,8599091,11.0
26319,8540886,78.0
26320,4210552,16.0
26321,8696618,6.0
26322,8540968,11.0
26323,8629736,42.0
26324,8701364,5.0
26325,8741333,5.0
26326,5930564,50.0
26327,5923813,46.0
26328,4213166,28.0
26329,8665795,11.0
26330,8540829,49.0
26331,8523056,13.0
26332,4274755,37.0
26333,8608007,63.0
26334,8537544,70.0
26335,8722347,5.0
26336,8537535,23.0
26337,1251303,25.0
26338,8700053,31.0
26339,900496,41.0
26340,8685449,13.0
26341,8700022,11.0
26342,8604372,42.0
26343,8723058,11.0
26344,5955126,19.0
26345,8667426,8.0
26346,8599307,53.0
26347,8629690,17.0
26348,8686764,29.0
26349,8517658,40.0
26350,5928496,56.0
26351,1889382,23.0
26352,8736004,5.0
26353,4212197,28.0
26354,1161946,7.0
26355,8540832,43.0
26356,8696573,16.0
26357,4199173,15.0
26358,8533258,13.0
26359,8716695,24.0
26360,350311,63.0
26361,8716642,11.0
26362,8601484,42.0
26363,8681088,5.0
26364,8716664,12.0
26365,5871924,8.0
26366,8754296,5.0
26367,8519260,21.0
26368,8539796,34.0
26369,8686376,20.0
26370,5870875,49.0
26371,8686371,33.0
26372,4233327,9.0
26373,4231709,6.0
26374,8686399,21.0
26375,8519137,43.0
26376,4228117,44.0
26377,4228940,17.0
26378,8518935,22.0
26379,5878464,23.0
26380,5878380,43.0
26381,134880,12.0
26382,5877500,41.0
26383,4228734,63.0
26384,5876973,14.0
26385,8674161,10.0
26386,4232452,21.0
26387,4231353,36.0
26388,8518823,14.0
26389,8686577,12.0
26390,8600624,10.0
26391,481049,81.0
26392,5888783,11.0
26393,8600484,28.0
26394,5903345,29.0
26395,5903327,7.0
26396,4223121,7.0
26397,1862555,10.0
26398,8723677,6.0
26399,8716429,9.0
26400,8741374,5.0
26401,5897452,38.0
26402,5895809,21.0
26403,1016024,70.0
26404,481253,33.0
26405,135418,36.0
26406,1019745,37.0
26407,8600548,20.0
26408,8736205,5.0
26409,5895972,134.0
26410,8666825,18.0
26411,5895914,10.0
26412,8716543,5.0
26413,8600993,44.0
26414,8736458,5.0
26415,1853908,19.0
26416,134761,30.0
26417,8723486,8.0
26418,8519043,52.0
26419,467865,32.0
26420,8615569,60.0
26421,8529868,27.0
26422,8620468,8.0
26423,8738018,5.0
26424,8682683,34.0
26425,5704394,14.0
26426,942900,35.0
26427,8615216,35.0
26428,8529757,22.0
26429,8533504,26.0
26430,4389461,10.0
26431,8529771,9.0
26432,1182268,46.0
26433,8751275,5.0
26434,467917,34.0
26435,5702513,14.0
26436,8620552,33.0
26437,4390343,75.0
26438,4390391,23.0
26439,8671639,9.0
26440,8615486,6.0
26441,8529855,12.0
26442,5697122,27.0
26443,8698748,8.0
26444,4400318,33.0
26445,328929,5.0
26446,4399339,39.0
26447,8738121,5.0
26448,8750817,5.0
26449,4399071,26.0
26450,323328,24.0
26451,8628830,22.0
26452,8700812,9.0
26453,4229539,45.0
26454,8736429,5.0
26455,883808,31.0
26456,1167200,14.0
26457,5788564,33.0
26458,5788552,41.0
26459,8624597,37.0
26460,5700537,35.0
26461,5700347,47.0
26462,328574,15.0
26463,5700243,13.0
26464,4392732,40.0
26465,8529949,31.0
26466,8698775,17.0
26467,8738042,5.0
26468,8615698,29.0
26469,8682755,10.0
26470,8615763,13.0
26471,8615799,48.0
26472,8673117,25.0
26473,8738117,5.0
26474,8720889,18.0
26475,1163211,88.0
26476,8628993,48.0
26477,1027201,50.0
26478,8723357,9.0
26479,8667233,11.0
26480,1850472,17.0
26481,8519745,19.0
26482,8628065,37.0
26483,5867917,10.0
26484,8681095,25.0
26485,8519491,27.0
26486,4233858,8.0
26487,8602205,7.0
26488,8751271,5.0
26489,5868083,17.0
26490,8736464,5.0
26491,8539642,66.0
26492,8628096,23.0
26493,472357,19.0
26494,8628428,57.0
26495,8539627,6.0
26496,8519693,40.0
26497,1850600,9.0
26498,8602530,29.0
26499,323413,36.0
26500,8602547,32.0
26501,8736491,5.0
26502,4240253,28.0
26503,8686139,21.0
26504,884833,25.0
26505,8603591,38.0
26506,8603465,21.0
26507,8666895,48.0
26508,8700709,12.0
26509,351777,46.0
26510,1900377,19.0
26511,5943923,35.0
26512,504473,14.0
26513,8598662,23.0
26514,8696587,26.0
26515,5943121,14.0
26516,8630157,8.0
26517,8735853,5.0
26518,8686611,14.0
26519,8666028,35.0
26520,8696716,11.0
26521,8628306,33.0
26522,8700680,5.0
26523,8667114,10.0
26524,8716794,6.0
26525,4237837,12.0
26526,8539602,19.0
26527,323431,25.0
26528,885034,29.0
26529,4238368,40.0
26530,4238561,17.0
26531,8716771,15.0
26532,8681146,10.0
26533,1847634,38.0
26534,885120,15.0
26535,5853628,5.0
26536,8520377,33.0
26537,8520406,50.0
26538,8749965,5.0
26539,8716916,8.0
26540,8520253,30.0
26541,8674010,46.0
26542,1844461,18.0
26543,8627994,13.0
26544,8539433,17.0
26545,8700645,13.0
26546,4242363,19.0
26547,1852371,19.0
26548,1015370,10.0
26549,4223118,43.0
26550,5893090,38.0
26551,8736229,5.0
26552,5856158,39.0
26553,8736233,5.0
26554,4225122,56.0
26555,5894237,36.0
26556,1860392,14.0
26557,436211,60.0
26558,8696768,6.0
26559,135310,24.0
26560,8716498,10.0
26561,8540142,38.0
26562,4227441,16.0
26563,8686485,16.0
26564,8600854,22.0
26565,4242479,11.0
26566,8603909,12.0
26567,1163586,10.0
26568,8628047,33.0
26569,8736552,5.0
26570,8723166,5.0
26571,8627894,39.0
26572,323559,27.0
26573,1843355,10.0
26574,8520484,16.0
26575,8667309,29.0
26576,8667374,15.0
26577,8520510,39.0
26578,8604255,146.0
26579,4244958,9.0
26580,1731409,11.0
26581,8627777,30.0
26582,8520607,35.0
26583,472075,32.0
26584,134625,32.0
26585,8686099,20.0
26586,8603695,19.0
26587,8750043,5.0
26588,4240902,15.0
26589,8742978,5.0
26590,8520223,17.0
26591,8603779,7.0
26592,8681164,19.0
26593,8603820,26.0
26594,8718401,10.0
26595,8545236,36.0
26596,8721910,11.0
26597,8674572,15.0
26598,8586684,104.0
26599,8713237,6.0
26600,1154785,34.0
26601,8631348,25.0
26602,8703341,16.0
26603,8511263,40.0
26604,353627,26.0
26605,8661841,32.0
26606,8547909,12.0
26607,1960335,33.0
26608,353634,7.0
26609,5966049,36.0
26610,8506699,94.0
26611,8593931,24.0
26612,427156,53.0
26613,1989208,8.0
26614,8714004,8.0
26615,8586288,26.0
26616,8506605,6.0
26617,4189004,11.0
26618,6964971,47.0
26619,8631330,38.0
26620,528864,27.0
26621,8594032,16.0
26622,4080678,134.0
26623,1989982,34.0
26624,4124961,29.0
26625,8726267,6.0
26626,8513150,29.0
26627,8662474,19.0
26628,8664066,54.0
26629,8546505,18.0
26630,8589309,18.0
26631,1976227,85.0
26632,814234,30.0
26633,8634013,41.0
26634,519026,21.0
26635,6934189,20.0
26636,8633989,7.0
26637,4147592,61.0
26638,8587738,16.0
26639,1939898,14.0
26640,8725033,6.0
26641,8714003,12.0
26642,8635961,43.0
26643,1976206,18.0
26644,6863339,27.0
26645,6846274,14.0
26646,1047942,11.0
26647,8545437,11.0
26648,8702577,8.0
26649,8591307,37.0
26650,8506714,16.0
26651,4125413,22.0
26652,5965043,17.0
26653,1044911,27.0
26654,8702649,5.0
26655,6896297,31.0
26656,8688122,14.0
26657,4186619,39.0
26658,8514984,41.0
26659,8726225,7.0
26660,1924484,32.0
26661,430959,12.0
26662,832736,20.0
26663,822574,21.0
26664,4185875,33.0
26665,5971128,147.0
26666,1959490,75.0
26667,8582733,151.0
26668,8506849,9.0
26669,5968772,44.0
26670,1923207,23.0
26671,1146590,27.0
26672,1922787,16.0
26673,6890963,25.0
26674,4129345,26.0
26675,8724443,5.0
26676,319693,35.0
26677,8511291,36.0
26678,6962515,5.0
26679,8735589,5.0
26680,8593834,10.0
26681,8695930,14.0
26682,6890611,41.0
26683,6890582,42.0
26684,8734551,5.0
26685,8687293,19.0
26686,5969912,11.0
26687,8506891,18.0
26688,4188987,23.0
26689,4082540,43.0
26690,521969,22.0
26691,4082405,153.0
26692,8725547,5.0
26693,799088,14.0
26694,8547951,47.0
26695,8586631,9.0
26696,8582418,47.0
26697,4082525,19.0
26698,8541775,20.0
26699,8695928,8.0
26700,6962873,44.0
26701,8506733,70.0
26702,8586329,13.0
26703,8547880,15.0
26704,8515089,77.0
26705,8715581,71.0
26706,859207,33.0
26707,8741270,5.0
26708,8663332,10.0
26709,301110,12.0
26710,5969614,34.0
26711,8592115,48.0
26712,4130285,14.0
26713,423631,47.0
26714,6865011,8.0
26715,8687795,22.0
26716,8725928,7.0
26717,8747703,5.0
26718,8695531,15.0
26719,4098764,23.0
26720,8585614,5.0
26721,8584175,16.0
26722,4097678,7.0
26723,8585610,20.0
26724,8632840,9.0
26725,8687631,23.0
26726,6843828,60.0
26727,8585517,22.0
26728,8680282,27.0
26729,4169118,43.0
26730,4157869,6.0
26731,4098823,40.0
26732,8714703,15.0
26733,8510035,86.0
26734,8696239,15.0
26735,8749494,5.0
26736,8546530,27.0
26737,1939499,12.0
26738,1976777,22.0
26739,8636019,11.0
26740,8725316,7.0
26741,8513154,47.0
26742,4099002,72.0
26743,8696073,14.0
26744,8635638,43.0
26745,8725028,5.0
26746,8543434,13.0
26747,6924473,12.0
26748,8688404,8.0
26749,8734800,5.0
26750,6853083,17.0
26751,8743443,5.0
26752,8509619,57.0
26753,6851305,20.0
26754,6929526,10.0
26755,8663811,10.0
26756,6851409,29.0
26757,8512718,67.0
26758,1942962,102.0
26759,8675192,14.0
26760,8687772,8.0
26761,8696078,25.0
26762,6858275,49.0
26763,521819,16.0
26764,8687767,26.0
26765,8543474,52.0
26766,1048013,19.0
26767,4149991,90.0
26768,521804,13.0
26769,8662782,132.0
26770,8588296,24.0
26771,8584977,40.0
26772,8662699,15.0
26773,8508929,28.0
26774,8735121,5.0
26775,1939377,12.0
26776,8714438,5.0
26777,6863096,23.0
26778,8585436,9.0
26779,1037973,5.0
26780,4147814,28.0
26781,8546449,64.0
26782,815120,34.0
26783,8713690,16.0
26784,8662517,6.0
26785,8714436,6.0
26786,8663978,24.0
26787,8543140,34.0
26788,8663961,36.0
26789,1038325,6.0
26790,4097573,33.0
26791,4164887,38.0
26792,6862802,15.0
26793,8512307,35.0
26794,4164465,17.0
26795,8632986,31.0
26796,8663948,31.0
26797,8743476,5.0
26798,8735127,5.0
26799,8635926,10.0
26800,814822,19.0
26801,8589355,106.0
26802,1969336,30.0
26803,8675188,51.0
26804,4109565,34.0
26805,354687,40.0
26806,6844994,58.0
26807,354637,14.0
26808,8713629,11.0
26809,8662954,11.0
26810,4170203,13.0
26811,8632740,16.0
26812,8587576,37.0
26813,8635397,37.0
26814,8546549,17.0
26815,8546544,33.0
26816,8696265,29.0
26817,8587583,39.0
26818,8702055,21.0
26819,4097350,17.0
26820,813511,45.0
26821,6842587,23.0
26822,8543920,58.0
26823,1969247,33.0
26824,8680095,61.0
26825,1939092,71.0
26826,8725952,6.0
26827,8632792,23.0
26828,6843031,76.0
26829,1152498,21.0
26830,354611,37.0
26831,4167621,21.0
26832,4129894,17.0
26833,8714125,12.0
26834,8663130,10.0
26835,8687402,15.0
26836,8583132,54.0
26837,8749660,5.0
26838,8735726,5.0
26839,8724637,7.0
26840,8547654,15.0
26841,8514694,45.0
26842,4183308,7.0
26843,8734561,5.0
26844,8680612,16.0
26845,8542169,14.0
26846,8631657,79.0
26847,1153967,22.0
26848,4090021,43.0
26849,8664568,22.0
26850,6957032,20.0
26851,363181,55.0
26852,8695310,18.0
26853,6884266,57.0
26854,6957282,17.0
26855,1058111,31.0
26856,4132237,16.0
26857,1930332,42.0
26858,363175,52.0
26859,5974220,32.0
26860,4182852,9.0
26861,8510602,17.0
26862,8726124,8.0
26863,1031148,17.0
26864,8634654,18.0
26865,6957686,15.0
26866,4122086,82.0
26867,5975689,5.0
26868,8703176,13.0
26869,8687996,8.0
26870,8636635,11.0
26871,8635137,15.0
26872,1058186,30.0
26873,6957798,25.0
26874,8715313,7.0
26875,4132422,37.0
26876,8724582,9.0
26877,8664663,10.0
26878,8587099,14.0
26879,6911938,11.0
26880,430924,13.0
26881,8634617,29.0
26882,8714187,5.0
26883,8587007,11.0
26884,8511791,54.0
26885,8701730,33.0
26886,1958418,22.0
26887,4181057,14.0
26888,1058201,22.0
26889,8507026,41.0
26890,8726104,6.0
26891,4131444,69.0
26892,8514632,42.0
26893,4182621,8.0
26894,8714207,7.0
26895,8696464,14.0
26896,5984287,34.0
26897,8506985,10.0
26898,8547719,40.0
26899,8735029,5.0
26900,8713978,11.0
26901,8663386,12.0
26902,8506955,20.0
26903,8542242,19.0
26904,6888368,30.0
26905,8545343,86.0
26906,1958439,22.0
26907,6909371,28.0
26908,8582760,22.0
26909,526782,14.0
26910,8713977,8.0
26911,4091579,12.0
26912,821889,16.0
26913,8679924,46.0
26914,8635105,133.0
26915,8586884,127.0
26916,8506936,95.0
26917,8511525,5.0
26918,8547734,38.0
26919,8663334,34.0
26920,5980118,9.0
26921,8738748,5.0
26922,4121126,32.0
26923,8506939,34.0
26924,8695341,6.0
26925,6959017,71.0
26926,8695775,5.0
26927,8510623,14.0
26928,8547456,55.0
26929,1986599,25.0
26930,6912907,15.0
26931,8680620,8.0
26932,8544675,41.0
26933,8734577,5.0
26934,4121170,30.0
26935,430891,37.0
26936,8741121,5.0
26937,8511652,66.0
26938,8583106,21.0
26939,858569,90.0
26940,1044173,30.0
26941,8726148,5.0
26942,6957482,47.0
26943,8664684,33.0
26944,8591760,57.0
26945,521928,25.0
26946,8586875,16.0
26947,8591309,15.0
26948,8591889,12.0
26949,8743813,5.0
26950,8749631,5.0
26951,8687345,12.0
26952,4131514,40.0
26953,8511630,34.0
26954,1993268,10.0
26955,8714050,7.0
26956,4192249,13.0
26957,8664977,20.0
26958,8545227,22.0
26959,6967270,9.0
26960,8661645,15.0
26961,5955723,53.0
26962,8661606,14.0
26963,8714032,10.0
26964,8545206,52.0
26965,4193372,40.0
26966,8734969,5.0
26967,8510918,23.0
26968,4127571,58.0
26969,8713124,8.0
26970,8686982,17.0
26971,3260751,47.0
26972,8665134,17.0
26973,792184,10.0
26974,8663223,17.0
26975,8545165,17.0
26976,8679816,25.0
26977,6967458,26.0
26978,8545224,20.0
26979,4192861,12.0
26980,4192814,25.0
26981,8515784,46.0
26982,8726317,7.0
26983,8734463,5.0
26984,8597656,28.0
26985,8664794,14.0
26986,8586170,16.0
26987,1046358,53.0
26988,8631403,49.0
26989,318960,29.0
26990,8688178,16.0
26991,8695913,12.0
26992,8680203,7.0
26993,8679896,22.0
26994,8515778,17.0
26995,4192430,25.0
26996,8679833,20.0
26997,8637399,15.0
26998,792225,13.0
26999,6901588,26.0
27000,1029712,45.0
27001,1155309,25.0
27002,8695169,18.0
27003,8687049,89.0
27004,6900838,26.0
27005,4128109,35.0
27006,8586366,21.0
27007,8548195,47.0
27008,6966385,33.0
27009,8515798,43.0
27010,1909664,29.0
27011,8687017,24.0
27012,356159,14.0
27013,8703376,20.0
27014,8739153,5.0
27015,792991,47.0
27016,6901834,12.0
27017,4126533,38.0
27018,1046179,13.0
27019,4191251,7.0
27020,5961725,66.0
27021,8541693,72.0
27022,6898403,22.0
27023,8597605,11.0
27024,8630997,8.0
27025,5962056,59.0
27026,8664944,74.0
27027,8637377,79.0
27028,8545252,16.0
27029,8582079,25.0
27030,5962087,22.0
27031,793189,42.0
27032,505717,12.0
27033,5962339,99.0
27034,8734993,5.0
27035,8734996,5.0
27036,4190610,46.0
27037,8586165,26.0
27038,8662764,10.0
27039,8739127,5.0
27040,4190579,30.0
27041,5962514,10.0
27042,8631164,17.0
27043,6896916,32.0
27044,8548188,40.0
27045,299838,19.0
27046,4192002,27.0
27047,4190562,12.0
27048,864722,9.0
27049,8663193,39.0
27050,1992014,57.0
27051,8515565,17.0
27052,148842,27.0
27053,8680684,26.0
27054,5963374,55.0
27055,8594096,37.0
27056,1154901,56.0
27057,8679864,8.0
27058,797725,25.0
27059,6902811,17.0
27060,8634680,22.0
27061,8743628,5.0
27062,8541725,17.0
27063,6905154,10.0
27064,6905180,37.0
27065,1991844,24.0
27066,8637247,10.0
27067,6965179,80.0
27068,356317,8.0
27069,1040635,25.0
27070,1944584,23.0
27071,8610240,14.0
27072,5750077,52.0
27073,927433,61.0
27074,8684429,65.0
27075,5740950,19.0
27076,8612900,10.0
27077,5738998,33.0
27078,8719101,7.0
27079,337696,11.0
27080,8682159,10.0
27081,445099,29.0
27082,5750372,114.0
27083,8682161,19.0
27084,8535231,42.0
27085,1208769,30.0
27086,4353381,16.0
27087,8622817,21.0
27088,5749842,92.0
27089,8612383,59.0
27090,8673295,16.0
27091,8612597,8.0
27092,4346535,60.0
27093,8535160,87.0
27094,4346873,16.0
27095,4346883,15.0
27096,8612466,84.0
27097,8535155,62.0
27098,8719077,14.0
27099,5742215,62.0
27100,926557,18.0
27101,5756892,28.0
27102,444817,16.0
27103,444731,40.0
27104,8750359,5.0
27105,8750944,5.0
27106,8535646,44.0
27107,444766,36.0
27108,470241,25.0
27109,8526747,22.0
27110,8741832,5.0
27111,1211997,30.0
27112,924471,48.0
27113,8737553,5.0
27114,444772,32.0
27115,8612133,40.0
27116,8670725,11.0
27117,8612298,21.0
27118,8527190,30.0
27119,8527611,14.0
27120,8719147,7.0
27121,8719114,19.0
27122,926701,16.0
27123,8527429,16.0
27124,4350324,11.0
27125,8622604,68.0
27126,8721518,5.0
27127,4352847,68.0
27128,8719143,9.0
27129,8622714,17.0
27130,8743187,5.0
27131,8561410,24.0
27132,4095130,23.0
27133,8734934,5.0
27134,6265339,41.0
27135,8724894,5.0
27136,8664285,15.0
27137,6950778,73.0
27138,426619,15.0
27139,4116025,17.0
27140,4095090,23.0
27141,8715125,5.0
27142,362279,13.0
27143,8590828,57.0
27144,1936279,24.0
27145,6870261,12.0
27146,8674838,28.0
27147,8726005,8.0
27148,6942391,67.0
27149,8695458,12.0
27150,6942082,11.0
27151,8636263,78.0
27152,8546785,28.0
27153,522072,46.0
27154,4115716,10.0
27155,8703011,23.0
27156,8590742,15.0
27157,8590196,38.0
27158,8511876,9.0
27159,8662244,29.0
27160,8753842,5.0
27161,1041851,16.0
27162,8663040,10.0
27163,1056531,44.0
27164,8512020,27.0
27165,8542587,28.0
27166,6715974,24.0
27167,1148354,19.0
27168,8508354,13.0
27169,6716110,25.0
27170,1046971,6.0
27171,8587476,24.0
27172,8725983,10.0
27173,8636230,32.0
27174,1056682,19.0
27175,1954631,14.0
27176,8512081,17.0
27177,4096232,32.0
27178,8513687,30.0
27179,8590775,20.0
27180,8590773,46.0
27181,1047303,11.0
27182,8675152,72.0
27183,6940436,38.0
27184,4096436,68.0
27185,8663011,14.0
27186,6940115,84.0
27187,8544162,42.0
27188,470369,18.0
27189,470381,7.0
27190,4108131,48.0
27191,8682267,7.0
27192,978934,10.0
27193,8612997,42.0
27194,8612998,65.0
27195,8622351,33.0
27196,1169995,39.0
27197,469882,25.0
27198,1202086,5.0
27199,8697857,23.0
27200,931511,85.0
27201,8613101,10.0
27202,8673282,21.0
27203,8699286,44.0
27204,445538,38.0
27205,5737322,15.0
27206,8527838,15.0
27207,1199344,59.0
27208,8737793,5.0
27209,8737695,5.0
27210,8621593,34.0
27211,8621664,56.0
27212,8534467,14.0
27213,334640,9.0
27214,4370209,22.0
27215,5719843,29.0
27216,4370420,66.0
27217,5719421,51.0
27218,8527670,46.0
27219,1203842,62.0
27220,8623277,69.0
27221,8699208,17.0
27222,8669790,10.0
27223,8611904,8.0
27224,8526648,32.0
27225,8528688,59.0
27226,8737756,5.0
27227,8622269,8.0
27228,336341,9.0
27229,8527926,29.0
27230,8622229,29.0
27231,8527944,21.0
27232,328208,36.0
27233,4361672,21.0
27234,8721321,5.0
27235,8613032,15.0
27236,8670857,38.0
